"se-agricultural:step-length:male:winter","0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",,"0.08316",
"beta-scrub:turning-angle","0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",,"0.2008",
"beta-agricultural:step-length:female:summer","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"beta-turning-angle","-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",,"-2.185",
"se-step-length","0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",,"0.1081",
"beta-distance-to-road:winter","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-agricultural:step-length:female:summer","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-artificial:step-length:male:summer","0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",,"0.3335",
"beta-scrub:step-length:male:winter","0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",,"0.03016",
"se-artificial:turning-angle","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-forest:step-length:female:winter","0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",,"0.01829",
"se-scrub:step-length:female:winter","0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",,"0.02448",
"se-bare:step-length:male:summer","0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",,"0.04171",
"se-wetlands:turning-angle","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"se-forest:step-length","0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",,"0.1075",
"se-distance-to-road","4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",,"4.293E-5",
"se-scrub","0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",,"0.09904",
"beta-wetlands:distance-to-road","-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",,"-1.0E27",
"se-bare:distance-to-road","2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",,"2.881E-5",
"beta-scrub:distance-to-road","1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",,"1.238E-5",
